BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201506,8,215,201506,8,400,97855,588366,INDIANA,18,2015,June,Flood,C,45,FOUNTAIN,IND,6/8/2015 2:15,EST-5,6/8/2015 4:00,0,0,0,0,0.50K,1.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,2,E,COVINGTON,2,E,COVINGTON,40.1323,-87.3531,40.132,-87.3532,"Beginning on the 7th, numerous weather systems brought seemingly unending rains and at times torrential downpours to various portions of the state. The first heavy rains of the month occurred in portions of east central Illinois in addition to west central and northwest Indiana.  Rainfall of 2 to nearly 6 inches on the 7th caused flooding across portions of Warren, Fountain, and Vermillion counties.","Dispatch reported high water along State Road 136, between Covington and Veedersburg, due to heavy thunderstorm rainfall.",CSV
201505,26,1430,201505,26,1430,96494,580279,INDIANA,18,2015,May,Thunderstorm Wind,C,65,HENRY,IND,5/26/2015 14:30,EST-5,5/26/2015 14:30,0,0,0,0,5.00K,,Emergency Manager,52,EG,,,,,,,,,,1,SE,MESSICK,1,SE,MESSICK,39.9603,-85.2906,39.9603,-85.2906,"A north-south oriented line of showers and thunderstorms developed across western Indiana as warm, moist air increased across the area during the early afternoon hours of May the 26th. As these storms pushed northeast into east-central Indiana during the middle to late afternoon, one moved over Henry County causing wind damage.","One end of a pole barn was pushed in along with several tree limbs downed due to damaging thunderstorm wind gusts. This event occurred near the intersection of County Roads 200 North and 500 East, east of Hillsboro.",CSV
201505,30,1947,201505,30,1948,96428,581681,INDIANA,18,2015,May,Tornado,C,97,MARION,IND,5/30/2015 19:47,EST-5,5/30/2015 19:48,0,0,0,0,49.00K,0.00K,NWS Storm Survey,,,,,EF1,0.28,40,,,,,1,N,BEECH GROVE,2,NW,FIVE PTS,39.7415,-86.0771,39.745,-86.0746,"Waves of showers and thunderstorms developed across central Indiana ahead of an approaching cold front during the afternoon and evening of May 30th. The storms brought heavy rain, damaging winds, and one tornado to the area. Some areas of central Indiana received over 4 inches of rain, which caused some flash flooding. Most of the heavy rain and flooding occurred across areas northeast of Indianapolis. The storms also brought damaging winds, which brought down some trees and power lines.","An EF-1 tornado, with winds estimated at 90 mph, briefly touched down near the intersection of Southeastern and Irvington Avenues. Significant garage damage occurred to two homes and one automobile was stacked on top of another. Numerous trees were downed as well. A power pole was downed as well as a gazebo that was picked up and tossed.",CSV
201505,30,1702,201505,30,1900,96428,581689,INDIANA,18,2015,May,Flash Flood,C,57,HAMILTON,IND,5/30/2015 17:02,EST-5,5/30/2015 19:00,0,0,0,0,6.00K,3.00K,Trained Spotter,,,Heavy Rain,,,,,,,,,4,E,CLARKSVILLE,4,E,CLARKSVILLE,40.0215,-85.8537,40.0207,-85.8491,"Waves of showers and thunderstorms developed across central Indiana ahead of an approaching cold front during the afternoon and evening of May 30th. The storms brought heavy rain, damaging winds, and one tornado to the area. Some areas of central Indiana received over 4 inches of rain, which caused some flash flooding. Most of the heavy rain and flooding occurred across areas northeast of Indianapolis. The storms also brought damaging winds, which brought down some trees and power lines.",The westbound lane of Highway 38 was underwater about half a mile west of Highway 13. Several inches of flowing water is also going over some driveways.  Heavy thunderstorm rainfall was the cause of the flooding.,CSV
201507,3,1630,201507,3,1730,95836,575712,INDIANA,18,2015,July,Flash Flood,C,161,UNION,ILN,7/3/2015 16:30,EST-5,7/3/2015 17:30,0,0,0,0,25.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1,SSE,COLLEGE CORNER,1,SSE,COLLEGE CORNER,39.5616,-84.817,39.5585,-84.8153,Isolated thunderstorms developed along a stalled out frontal boundary draped across the Ohio Valley. The storms were very slow moving and produced locally heavy rainfall.,"The west fork of Four Mile Run came out of its banks and was flowing over Brookville Pike Road. A part of the road was washed away. In addition, trees were downed due to the flash flooding and a car was trapped in the water.",CSV
201507,3,1730,201507,4,430,95836,575722,INDIANA,18,2015,July,Flood,C,161,UNION,ILN,7/3/2015 17:30,EST-5,7/4/2015 4:30,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,1,S,COLLEGE CORNER,1,S,COLLEGE CORNER,39.55,-84.82,39.5487,-84.8169,Isolated thunderstorms developed along a stalled out frontal boundary draped across the Ohio Valley. The storms were very slow moving and produced locally heavy rainfall.,High water from earlier flash flooding covered parts of Brookville Pike Road through the night and into the early morning hours of July 4th.,CSV
201507,7,420,201507,7,920,97906,588644,INDIANA,18,2015,July,Heavy Rain,C,147,SPENCER,PAH,7/7/2015 4:20,CST-6,7/7/2015 9:20,0,0,0,0,0.00K,0.00K,Public,,,,,,,,,,,,0,W,SANTA CLAUS,0,W,SANTA CLAUS,38.12,-86.9,38.12,-86.9,"An early morning thunderstorm complex rapidly developed over the Lower Ohio Valley ahead of a weak mid-level shortwave trough. The complex evolved into a broad zone of convection along and south of a stationary front that extended from central Missouri through central Illinois. Three-hour rainfall amounts were from one to two inches. The convection was focused along the nose of a low-level jet in a very moist air mass, with precipitable water values in the 2 to 2.25 inch range. Unidirectional wind flow from the surface to 500 mb resulted in little net movement of the convection. Although the best instability resided further south in the warm/moist sector, there was enough buoyancy in place to maintain convection. The front settled southward across western Kentucky by late afternoon, providing a focus for renewed convective complexes.",A rainfall amount of 2.25 inches was reported. Most of this rain fell within five hours.,CSV
201507,7,400,201507,7,920,97906,588646,INDIANA,18,2015,July,Heavy Rain,C,173,WARRICK,PAH,7/7/2015 4:00,CST-6,7/7/2015 9:20,0,0,0,0,0.00K,0.00K,Public,,,,,,,,,,,,0,N,TENNYSON,0,N,TENNYSON,38.08,-87.12,38.08,-87.12,"An early morning thunderstorm complex rapidly developed over the Lower Ohio Valley ahead of a weak mid-level shortwave trough. The complex evolved into a broad zone of convection along and south of a stationary front that extended from central Missouri through central Illinois. Three-hour rainfall amounts were from one to two inches. The convection was focused along the nose of a low-level jet in a very moist air mass, with precipitable water values in the 2 to 2.25 inch range. Unidirectional wind flow from the surface to 500 mb resulted in little net movement of the convection. Although the best instability resided further south in the warm/moist sector, there was enough buoyancy in place to maintain convection. The front settled southward across western Kentucky by late afternoon, providing a focus for renewed convective complexes.",A rainfall amount of 3.10 inches was reported. This rain fell in about five hours.,CSV
201507,7,715,201507,7,1515,97906,588655,INDIANA,18,2015,July,Heavy Rain,C,163,VANDERBURGH,PAH,7/7/2015 7:15,CST-6,7/7/2015 15:15,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,1,SE,EVANSVILLE,1,SE,EVANSVILLE,37.9698,-87.537,37.9698,-87.537,"An early morning thunderstorm complex rapidly developed over the Lower Ohio Valley ahead of a weak mid-level shortwave trough. The complex evolved into a broad zone of convection along and south of a stationary front that extended from central Missouri through central Illinois. Three-hour rainfall amounts were from one to two inches. The convection was focused along the nose of a low-level jet in a very moist air mass, with precipitable water values in the 2 to 2.25 inch range. Unidirectional wind flow from the surface to 500 mb resulted in little net movement of the convection. Although the best instability resided further south in the warm/moist sector, there was enough buoyancy in place to maintain convection. The front settled southward across western Kentucky by late afternoon, providing a focus for renewed convective complexes.",The rainfall measured over a ten-hour period was 2.40 inches.,CSV
201507,15,1500,201507,21,1800,97990,589155,INDIANA,18,2015,July,Flood,C,173,WARRICK,PAH,7/15/2015 15:00,CST-6,7/21/2015 18:00,0,0,0,0,0.00K,0.00K,River/Stream Gage,,,Heavy Rain,,,,,,,,,1,SSE,NEWBURGH,1,ESE,NEWBURGH,37.9407,-87.4131,37.9431,-87.3971,"The active June weather pattern continued through July, bringing fronts that moved across the region's river basins. The rainfall was sufficient to raise sections of the lower Ohio River slightly above flood stage.",Minor flooding occurred along the Ohio River. Low-lying fields and woodlands near the river were underwater.,CSV
201507,15,2100,201507,22,1400,97990,589156,INDIANA,18,2015,July,Flood,C,129,POSEY,PAH,7/15/2015 21:00,CST-6,7/22/2015 14:00,0,0,0,0,0.00K,10.00K,River/Stream Gage,,,Heavy Rain,,,,,,,,,0,N,MT VERNON,0,S,MT VERNON,37.93,-87.9,37.9253,-87.8996,"The active June weather pattern continued through July, bringing fronts that moved across the region's river basins. The rainfall was sufficient to raise sections of the lower Ohio River slightly above flood stage.",Minor flooding occurred along the Ohio River. Farm land and some main roads were flooded in places southwest and west of Mt. Vernon.,CSV
201507,1,0,201507,29,1600,98033,589357,INDIANA,18,2015,July,Flood,C,51,GIBSON,PAH,7/1/2015 0:00,CST-6,7/29/2015 16:00,0,0,0,0,3.00K,250.00K,River/Stream Gage,,,Heavy Rain,,,,,,,,,0,N,EAST MT CARMEL,1,SE,EAST MT CARMEL,38.4,-87.73,38.3857,-87.7117,"Rainfall totals in July reached historic levels again, only this time in central and southern Indiana. For the state, July 2015 was the 7th wettest July of record and the wettest since the record wet July of 1992. July???s rainfall prolonged the widespread river flooding that began in June and caused higher flooding in southern Indiana. Flooding along the Wabash River in western Indiana that began in mid June continued through most of July.","Moderate flooding continued along the Wabash River from June through most of July. At the Mount Carmel river gage, the river crested at 25.8 feet in late June. Flood stage is 19 feet. Extensive lowland flooding occurred, inundating hundreds of acres of cropland. Numerous local river roads were flooded. Some mobile homes were moved out of the flood plain. Access to local camp sites and river cabins was blocked, but there was minimal impact to commercial activities. Some nearby oil fields were inaccessible.",CSV
201507,1,0,201507,30,900,98033,589359,INDIANA,18,2015,July,Flood,C,129,POSEY,PAH,7/1/2015 0:00,CST-6,7/30/2015 9:00,0,0,0,0,0.00K,75.00K,River/Stream Gage,,,Heavy Rain,,,,,,,,,3,NNE,SAVAH,1,WSW,NEW HARMONY,38.0615,-87.962,38.1239,-87.9471,"Rainfall totals in July reached historic levels again, only this time in central and southern Indiana. For the state, July 2015 was the 7th wettest July of record and the wettest since the record wet July of 1992. July???s rainfall prolonged the widespread river flooding that began in June and caused higher flooding in southern Indiana. Flooding along the Wabash River in western Indiana that began in mid June continued through most of July.","Minor flooding continued along the Wabash River from June through most of July. Low-lying fields, woodlands, and some oil wells were flooded in the flood plain.",CSV
201507,1,0,201507,4,1900,98033,589360,INDIANA,18,2015,July,Flood,C,51,GIBSON,PAH,7/1/2015 0:00,CST-6,7/4/2015 19:00,0,0,0,0,0.00K,50.00K,River/Stream Gage,,,Heavy Rain,,,,,,,,,0,N,PATOKA,1,SSE,WHEELING,38.42,-87.58,38.412,-87.4458,"Rainfall totals in July reached historic levels again, only this time in central and southern Indiana. For the state, July 2015 was the 7th wettest July of record and the wettest since the record wet July of 1992. July???s rainfall prolonged the widespread river flooding that began in June and caused higher flooding in southern Indiana. Flooding along the Wabash River in western Indiana that began in mid June continued through most of July.",Minor flooding continued along the Patoka River from June into early July. Low-lying fields and woodlands near the river were inundated.,CSV
201507,1,0,201507,28,1700,98033,589361,INDIANA,18,2015,July,Flood,C,51,GIBSON,PAH,7/1/2015 0:00,CST-6,7/28/2015 17:00,0,0,0,0,3.00K,300.00K,River/Stream Gage,,,Heavy Rain,,,,,,,,,0,N,HAZLETON,1,N,HAZLETON,38.48,-87.53,38.493,-87.53,"Rainfall totals in July reached historic levels again, only this time in central and southern Indiana. For the state, July 2015 was the 7th wettest July of record and the wettest since the record wet July of 1992. July???s rainfall prolonged the widespread river flooding that began in June and caused higher flooding in southern Indiana. Flooding along the Wabash River in western Indiana that began in mid June continued through most of July.","Minor flooding continued along the White River from June through most of July. Because it was agricultural season, extensive flooding of river bottomlands caused significant crop damage. High water surrounded any residents in river cabins. Several streets and back roads were flooded and impassable. Oil fields were flooded. Flood gates were installed at Hazleton. A softball field was underwater.",CSV
201507,14,900,201507,14,1600,98050,589446,INDIANA,18,2015,July,Heat,Z,86,VANDERBURGH,PAH,7/14/2015 9:00,CST-6,7/14/2015 16:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,"From the city of Evansville east along the Ohio River, afternoon temperatures in the lower to mid 90's combined with oppressive humidity levels to create heat indices near 105 degrees. The peak heat index was 105 at Evansville.  A cold front over southwest Indiana was preceded by hot and humid southwest winds.",,CSV
201506,30,1824,201506,30,1824,95747,575938,INDIANA,18,2015,June,Hail,C,19,CLARK,LMK,6/30/2015 18:24,EST-5,6/30/2015 18:24,0,0,0,0,0.00K,0.00K,Public,0.75,,,,,,,,,,,0,N,CHARLESTOWN,0,N,CHARLESTOWN,38.45,-85.67,38.45,-85.67,An approaching weather system from the Upper Midwest and lower Great Lakes combined with the moderately moist and unstable air mass during the early evening hours. This produced localized severe thunderstorms across southern Indiana.,A report of 3/4 inch diameter hail was received by the public.,CSV
201507,1,0,201507,27,1000,98033,589363,INDIANA,18,2015,July,Flood,C,125,PIKE,PAH,7/1/2015 0:00,EST-5,7/27/2015 10:00,0,0,0,0,2.00K,400.00K,River/Stream Gage,,,Heavy Rain,,,,,,,,,0,N,PETERSBURG,2,E,IVY,38.5,-87.28,38.5,-87.0775,"Rainfall totals in July reached historic levels again, only this time in central and southern Indiana. For the state, July 2015 was the 7th wettest July of record and the wettest since the record wet July of 1992. July???s rainfall prolonged the widespread river flooding that began in June and caused higher flooding in southern Indiana. Flooding along the Wabash River in western Indiana that began in mid June continued through most of July.","Minor flooding continued along the White River from June through most of July. Low-lying woods and fields near the river were inundated. State Route 257 was flooded. Numerous Pike County roads were flooded, including County Roads 750N, 600N, and 1000E east of State Route 57. West of State Route 57, County Roads 250W, 400W, 675N, 700N, 1000W, 900W, 700W, and 775W were flooded. Low agricultural lands and low oil fields were inundated. Because it was agricultural season, significant crop damage occurred. River cabins were isolated by high water.",CSV
201507,14,900,201507,14,1600,98050,589447,INDIANA,18,2015,July,Heat,Z,87,WARRICK,PAH,7/14/2015 9:00,CST-6,7/14/2015 16:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,"From the city of Evansville east along the Ohio River, afternoon temperatures in the lower to mid 90's combined with oppressive humidity levels to create heat indices near 105 degrees. The peak heat index was 105 at Evansville.  A cold front over southwest Indiana was preceded by hot and humid southwest winds.",,CSV
201507,14,900,201507,14,1600,98050,589448,INDIANA,18,2015,July,Heat,Z,88,SPENCER,PAH,7/14/2015 9:00,CST-6,7/14/2015 16:00,0,0,0,0,0.00K,0.00K,ASOS,,,,,,,,,,,,,,,,,,,,,,"From the city of Evansville east along the Ohio River, afternoon temperatures in the lower to mid 90's combined with oppressive humidity levels to create heat indices near 105 degrees. The peak heat index was 105 at Evansville.  A cold front over southwest Indiana was preceded by hot and humid southwest winds.",,CSV
201506,21,100,201506,21,100,96989,587300,INDIANA,18,2015,June,Thunderstorm Wind,C,63,HENDRICKS,IND,6/21/2015 1:00,EST-5,6/21/2015 1:00,0,0,0,0,1.50K,,Public,52,EG,,,,,,,,,,1,NE,AMO,1,NE,AMO,39.6877,-86.612,39.6877,-86.612,"Thunderstorms moved into central Indiana during the early morning hours of June 21. These storms produced wind damage across northern sections of the area. Numerous trees and power lines were downed, and some the trees fell on homes causing significant damage. A grain silo was also destroyed by the storms. The storms also brought heavy rain.||A damage survey was done across Tipton County, and the survey determined that straight line winds caused the extensive damage.",Power lines were reported down in this location due to damaging thunderstorm wind gusts. This report was received via social media.,CSV
201507,1,2230,201507,1,2230,95832,583631,INDIANA,18,2015,July,Flash Flood,C,37,DUBOIS,LMK,7/1/2015 22:30,EST-5,7/1/2015 22:30,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,,,,,,4,N,BIRDSEYE,4,N,BIRDSEYE,38.372,-86.6988,38.3759,-86.694,"A stalled front combined with a very moist air mass to produce slow moving thunderstorms across the area July 1st through July 3rd. Recent heavy rain across the area had already saturated the ground and as a result, flash flooding occurred more quickly. The hardest hit areas included Orange county and parts of Dubois and Crawford counties.",The Dubois County emergency manager reported that Highway 164 was flooded and impassable near Patoka Lake. A very localized thunderstorm produced between 3 and 5 inches of rain in the area.,CSV
201507,1,2245,201507,1,2245,95832,583632,INDIANA,18,2015,July,Flash Flood,C,25,CRAWFORD,LMK,7/1/2015 22:45,EST-5,7/1/2015 22:45,0,0,0,0,10.00K,0.00K,State Official,,,Heavy Rain,,,,,,,,,1,ESE,TASWELL,1,E,TASWELL,38.3271,-86.5516,38.3274,-86.5482,"A stalled front combined with a very moist air mass to produce slow moving thunderstorms across the area July 1st through July 3rd. Recent heavy rain across the area had already saturated the ground and as a result, flash flooding occurred more quickly. The hardest hit areas included Orange county and parts of Dubois and Crawford counties.",A Crawford County official reported that a family was evacuated and rescued due to high water and flash flooding in Taswell. The dispatcher also reported that numerous roads throughout the county were closed and impassable because of flash flooding. Between 3 and 5 inches of rain quickly fell in the area from a localized slow moving thunderstorm.,CSV
201507,13,1422,201507,13,1422,96637,583949,INDIANA,18,2015,July,Flash Flood,C,19,CLARK,LMK,7/13/2015 14:22,EST-5,7/13/2015 14:22,0,0,0,0,0.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,,,,,,0,N,CHARLESTOWN,0,N,CHARLESTOWN,38.45,-85.67,38.4545,-85.6705,"A series of upper level disturbances moved from the Upper Midwest into the lower Ohio Valley and interacted with a moist, warm and unstable atmosphere. Strong to severe thunderstorms developed and then organized into bowing segments across the area. The result was damaging wind gusts that toppled trees and power lines. In addition, due to the very wet antecedent conditions, flash flooding occurred on occasion, resulting in closed and impassable roads, water rescues and significant property damage. The hardest hit areas included Jefferson County and the Madison, Indiana areas southwest toward Clark and Floyd counties. Rainfall totals over the period were in excess of 5 to 7 inches.",A broadcast media meteorologist relayed a report of a flooded road in Charlestown. Between 2 and 4 inches of rain fell from several rounds of severe thunderstorms.,CSV
201507,13,1501,201507,13,1501,96637,583950,INDIANA,18,2015,July,Hail,C,61,HARRISON,LMK,7/13/2015 15:01,EST-5,7/13/2015 15:01,0,0,0,0,0.00K,0.00K,Trained Spotter,1,,,,,,,,,,,1,NNW,CORYDON,1,NNW,CORYDON,38.24,-86.13,38.24,-86.13,"A series of upper level disturbances moved from the Upper Midwest into the lower Ohio Valley and interacted with a moist, warm and unstable atmosphere. Strong to severe thunderstorms developed and then organized into bowing segments across the area. The result was damaging wind gusts that toppled trees and power lines. In addition, due to the very wet antecedent conditions, flash flooding occurred on occasion, resulting in closed and impassable roads, water rescues and significant property damage. The hardest hit areas included Jefferson County and the Madison, Indiana areas southwest toward Clark and Floyd counties. Rainfall totals over the period were in excess of 5 to 7 inches.",A trained spotter reported 1 inch diameter hail.,CSV
201507,13,1506,201507,13,1506,96637,583951,INDIANA,18,2015,July,Hail,C,61,HARRISON,LMK,7/13/2015 15:06,EST-5,7/13/2015 15:06,0,0,0,0,0.00K,0.00K,Trained Spotter,0.88,,,,,,,,,,,1,N,LANESVILLE,1,N,LANESVILLE,38.24,-85.98,38.24,-85.98,"A series of upper level disturbances moved from the Upper Midwest into the lower Ohio Valley and interacted with a moist, warm and unstable atmosphere. Strong to severe thunderstorms developed and then organized into bowing segments across the area. The result was damaging wind gusts that toppled trees and power lines. In addition, due to the very wet antecedent conditions, flash flooding occurred on occasion, resulting in closed and impassable roads, water rescues and significant property damage. The hardest hit areas included Jefferson County and the Madison, Indiana areas southwest toward Clark and Floyd counties. Rainfall totals over the period were in excess of 5 to 7 inches.",A trained spotter reported nickel size hail.,CSV
201507,14,120,201507,14,120,98724,597308,INDIANA,18,2015,July,Thunderstorm Wind,C,97,MARION,IND,7/14/2015 1:20,EST-5,7/14/2015 1:20,0,0,0,0,0.75K,0.00K,Trained Spotter,52,EG,,,,,,,,,,2,SE,INDIANAPOLIS,2,SE,INDIANAPOLIS,39.76,-86.12,39.76,-86.12,"Waves of showers and thunderstorms moved across central Indiana on July 13 and into the early morning of July 14. Upper level features interacted with a surface front and plenty of moisture and instability to generate severe weather and heavy rains/flooding. Three tornadoes occurred during the evening of the 13th. One tornado was in Warren County, and the other two were in Putnam County. Widespread tree and power line damage occurred across central Indiana, and some locations received over 4 inches of rain. A few locations had hail as well.  The heavy rain led to flooding in many areas.","A few branches, up to 1.5 inches thick and several feet long, were downed in this location.",CSV
201507,14,120,201507,14,120,98724,597309,INDIANA,18,2015,July,Thunderstorm Wind,C,97,MARION,IND,7/14/2015 1:20,EST-5,7/14/2015 1:20,0,0,0,0,30.00K,0.00K,State Official,65,EG,,,,,,,,,,2,E,SPEEDWAY,2,E,SPEEDWAY,39.7805,-86.2155,39.7805,-86.2155,"Waves of showers and thunderstorms moved across central Indiana on July 13 and into the early morning of July 14. Upper level features interacted with a surface front and plenty of moisture and instability to generate severe weather and heavy rains/flooding. Three tornadoes occurred during the evening of the 13th. One tornado was in Warren County, and the other two were in Putnam County. Widespread tree and power line damage occurred across central Indiana, and some locations received over 4 inches of rain. A few locations had hail as well.  The heavy rain led to flooding in many areas.","Indiana Department of Homeland Security called reporting trees down, power lines down, and damage to homes from around 10th and Tibbs Streets to Meridian Street and Thompson Road due to damaging thunderstorm wind gusts.",CSV
201507,14,136,201507,14,136,98724,597310,INDIANA,18,2015,July,Thunderstorm Wind,C,13,BROWN,IND,7/14/2015 1:36,EST-5,7/14/2015 1:36,0,0,0,0,10.00K,0.00K,Law Enforcement,56,EG,,,,,,,,,,1,E,NASHVILLE,1,E,NASHVILLE,39.2,-86.24,39.2,-86.24,"Waves of showers and thunderstorms moved across central Indiana on July 13 and into the early morning of July 14. Upper level features interacted with a surface front and plenty of moisture and instability to generate severe weather and heavy rains/flooding. Three tornadoes occurred during the evening of the 13th. One tornado was in Warren County, and the other two were in Putnam County. Widespread tree and power line damage occurred across central Indiana, and some locations received over 4 inches of rain. A few locations had hail as well.  The heavy rain led to flooding in many areas.",Multiple trees and power lines were downed due to damaging thunderstorm wind gusts.,CSV
201507,14,448,201507,14,448,98724,597312,INDIANA,18,2015,July,Thunderstorm Wind,C,83,KNOX,IND,7/14/2015 4:48,EST-5,7/14/2015 4:48,0,0,0,0,4.00K,0.00K,Emergency Manager,52,EG,,,,,,,,,,1,S,MONROE CITY,1,S,MONROE CITY,38.61,-87.35,38.61,-87.35,"Waves of showers and thunderstorms moved across central Indiana on July 13 and into the early morning of July 14. Upper level features interacted with a surface front and plenty of moisture and instability to generate severe weather and heavy rains/flooding. Three tornadoes occurred during the evening of the 13th. One tornado was in Warren County, and the other two were in Putnam County. Widespread tree and power line damage occurred across central Indiana, and some locations received over 4 inches of rain. A few locations had hail as well.  The heavy rain led to flooding in many areas.",Trees limbs fell on a vehicle and a fence due to damaging thunderstorm wind gusts.,CSV
201507,12,530,201507,12,700,98287,591302,INDIANA,18,2015,July,Flood,C,47,FRANKLIN,ILN,7/12/2015 5:30,EST-5,7/12/2015 7:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,,,,,,1,ENE,BROOKVILLE,1,ENE,BROOKVILLE,39.4233,-85.008,39.4234,-85.0116,A weakening complex of thunderstorms produced locally heavy rainfall as it moved across Indiana during the early morning hours.,High water was covering multiple roads in Brookville.,CSV
201507,12,515,201507,12,715,98287,592504,INDIANA,18,2015,July,Flood,C,29,DEARBORN,ILN,7/12/2015 5:15,EST-5,7/12/2015 7:15,0,0,0,0,0.00K,0.00K,Trained Spotter,,,Heavy Rain,,,,,,,,,9,NNW,ST LEON,9,NNW,ST LEON,39.4252,-85.0138,39.4208,-85.0133,A weakening complex of thunderstorms produced locally heavy rainfall as it moved across Indiana during the early morning hours.,High water was covering multiple roads in the Brookville area.,CSV
201507,13,2315,201507,13,2317,98134,590155,INDIANA,18,2015,July,Thunderstorm Wind,C,115,OHIO,ILN,7/13/2015 23:15,EST-5,7/13/2015 23:17,0,0,0,0,1.00K,0.00K,Law Enforcement,50,EG,,,,,,,,,,1,WNW,COFIELD CORNER,1,WNW,COFIELD CORNER,38.9526,-84.9598,38.9526,-84.9598,A line of thunderstorms associated with an upper level disturbance moved southeast through the Ohio Valley late on the evening of July 13th and into the early morning hours of July 14th.,Two trees were downed onto State Route 262.,CSV
201507,9,1000,201507,9,1500,98355,595704,INDIANA,18,2015,July,Flash Flood,C,7,BENTON,LOT,7/9/2015 10:00,EST-5,7/9/2015 15:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain,,,,,,,,,1,SSW,FREE,2,NNW,DUNN,40.6076,-87.4561,40.5914,-87.4561,"Thunderstorms produced heavy rain that resulted in flash flooding across portions of northwest Indiana late on July 8th into July 9th.  A trained spotter measured 3.32 inches of rain in Morocco, Indiana.",County Road 700W was flooded and closed between Division Street and 100S.,CSV
201507,14,25,201507,14,25,96637,583953,INDIANA,18,2015,July,Flash Flood,C,77,JEFFERSON,LMK,7/14/2015 0:25,EST-5,7/14/2015 0:25,0,0,0,0,0.00K,0.00K,Law Enforcement,,,Heavy Rain,,,,,,,,,2,E,ANTIOCH GRANGE,2,SW,NORTH MADISON,38.7363,-85.4273,38.741,-85.4257,"A series of upper level disturbances moved from the Upper Midwest into the lower Ohio Valley and interacted with a moist, warm and unstable atmosphere. Strong to severe thunderstorms developed and then organized into bowing segments across the area. The result was damaging wind gusts that toppled trees and power lines. In addition, due to the very wet antecedent conditions, flash flooding occurred on occasion, resulting in closed and impassable roads, water rescues and significant property damage. The hardest hit areas included Jefferson County and the Madison, Indiana areas southwest toward Clark and Floyd counties. Rainfall totals over the period were in excess of 5 to 7 inches.",A law enforcement official reported that Highway 56 west of Madison was flooded in spots. Between 4 and 5 inches of rain fell from several rounds of thunderstorms.,CSV
201507,14,26,201507,14,26,96637,583954,INDIANA,18,2015,July,Thunderstorm Wind,C,77,JEFFERSON,LMK,7/14/2015 0:26,EST-5,7/14/2015 0:26,0,0,0,0,50.00K,0.00K,Broadcast Media,52,EG,,,,,,,,,,1,NE,BROOKSBURG,1,NE,BROOKSBURG,38.74,-85.24,38.74,-85.24,"A series of upper level disturbances moved from the Upper Midwest into the lower Ohio Valley and interacted with a moist, warm and unstable atmosphere. Strong to severe thunderstorms developed and then organized into bowing segments across the area. The result was damaging wind gusts that toppled trees and power lines. In addition, due to the very wet antecedent conditions, flash flooding occurred on occasion, resulting in closed and impassable roads, water rescues and significant property damage. The hardest hit areas included Jefferson County and the Madison, Indiana areas southwest toward Clark and Floyd counties. Rainfall totals over the period were in excess of 5 to 7 inches.",A broadcast media meteorologist relayed a report that several barns were destroyed by severe thunderstorm winds.,CSV
